#     WAVE         LUM1         LUM10        LUM100      LUM1000      LUM5000     LUM10000
      5655.60   0.00564026   0.00464709  0.000760101  0.000187636  3.81775e-05  2.18762e-05
      5656.91   0.00563362   0.00460473  0.000753607  0.000185406  3.77096e-05  2.15989e-05
      5658.21   0.00562869   0.00452314  0.000744360  0.000182436  3.71375e-05  2.12575e-05
      5659.51   0.00562466   0.00440707  0.000732768  0.000177342  3.57950e-05  2.05094e-05
      5660.81   0.00562656   0.00438474  0.000728948  0.000175013  3.49398e-05  1.99103e-05
      5662.12   0.00562970   0.00446805  0.000738026  0.000179950  3.62588e-05  2.06500e-05
      5663.42   0.00563128   0.00447335  0.000740664  0.000181858  3.67908e-05  2.09790e-05
      5664.73   0.00562095   0.00445362  0.000741937  0.000182744  3.69548e-05  2.10350e-05
      5666.03   0.00561084   0.00452144  0.000750218  0.000185988  3.79446e-05  2.16630e-05
      5667.33   0.00561132   0.00455287  0.000753510  0.000187756  3.83910e-05  2.19897e-05
      5668.64   0.00560475   0.00450504  0.000749152  0.000185734  3.78478e-05  2.17228e-05
      5669.95   0.00559726   0.00445243  0.000743965  0.000184172  3.74692e-05  2.14516e-05
      5671.25   0.00558764   0.00445396  0.000744333  0.000185212  3.77704e-05  2.15846e-05
      5672.56   0.00558294   0.00449053  0.000749709  0.000188303  3.82539e-05  2.18335e-05
      5673.86   0.00557849   0.00455796  0.000758106  0.000191986  3.92129e-05  2.24128e-05
      5675.17   0.00557040   0.00460909  0.000764388  0.000193558  3.98600e-05  2.28605e-05
      5676.48   0.00557282   0.00463818  0.000765495  0.000192993  3.98686e-05  2.28965e-05
      5677.79   0.00556815   0.00464148  0.000764028  0.000192325  3.96843e-05  2.27758e-05
      5679.09   0.00555954   0.00463962  0.000762985  0.000192146  3.98016e-05  2.28351e-05
      5680.40   0.00555169   0.00461071  0.000758286  0.000191379  3.95644e-05  2.26743e-05
      5681.71   0.00554579   0.00456774  0.000752724  0.000189800  3.90008e-05  2.23230e-05
      5683.02   0.00553619   0.00453800  0.000748847  0.000186662  3.82478e-05  2.19107e-05
      5684.33   0.00553702   0.00450889  0.000742954  0.000182952  3.72873e-05  2.13661e-05
      5685.63   0.00554444   0.00453869  0.000742221  0.000183111  3.74946e-05  2.14881e-05
      5686.94   0.00554305   0.00456516  0.000743539  0.000184198  3.79476e-05  2.17785e-05
      5688.25   0.00554270   0.00452590  0.000740245  0.000183111  3.75715e-05  2.15322e-05
      5689.56   0.00553998   0.00447841  0.000737062  0.000182358  3.71622e-05  2.12507e-05
      5690.87   0.00553131   0.00451112  0.000743162  0.000184856  3.78039e-05  2.15945e-05
      5692.18   0.00552882   0.00458183  0.000750655  0.000188236  3.88105e-05  2.22192e-05
      5693.50   0.00552362   0.00465128  0.000755032  0.000190571  3.96091e-05  2.27240e-05
      5694.81   0.00554383   0.00466018  0.000755081  0.000190825  3.98313e-05  2.28652e-05
      5696.12   0.00559820   0.00465314  0.000753884  0.000190385  3.96007e-05  2.27329e-05
      5697.43   0.00563341   0.00463685  0.000750818  0.000190559  3.94207e-05  2.26034e-05
      5698.74   0.00561640   0.00459313  0.000747085  0.000190186  3.90985e-05  2.23738e-05
      5700.05   0.00553493   0.00452774  0.000741553  0.000187761  3.84167e-05  2.19334e-05
      5701.36   0.00548211   0.00447068  0.000736523  0.000185271  3.77443e-05  2.15436e-05
      5702.68   0.00546746   0.00441778  0.000731338  0.000183298  3.70975e-05  2.11511e-05
      5703.99   0.00545011   0.00440775  0.000731548  0.000183965  3.71264e-05  2.11416e-05
      5705.31   0.00543450   0.00445437  0.000737407  0.000185972  3.78439e-05  2.16226e-05
      5706.62   0.00542058   0.00447686  0.000739036  0.000185642  3.80247e-05  2.17648e-05
      5707.93   0.00542591   0.00441700  0.000731353  0.000181758  3.69698e-05  2.11227e-05
      5709.25   0.00543724   0.00435315  0.000724525  0.000178242  3.58495e-05  2.04086e-05
      5710.56   0.00544128   0.00431819  0.000721582  0.000176038  3.51766e-05  2.00581e-05
      5711.88   0.00542229   0.00433778  0.000720012  0.000175676  3.50520e-05  2.00016e-05
      5713.19   0.00542075   0.00437579  0.000723307  0.000178233  3.57592e-05  2.03769e-05
      5714.51   0.00542696   0.00444156  0.000732832  0.000182780  3.71021e-05  2.11541e-05
      5715.82   0.00541903   0.00451685  0.000743465  0.000187321  3.85313e-05  2.20438e-05
      5717.14   0.00541189   0.00455315  0.000746671  0.000189153  3.91289e-05  2.23941e-05
      5718.46   0.00541507   0.00456370  0.000747949  0.000189863  3.93680e-05  2.25860e-05
      5719.77   0.00540587   0.00455606  0.000748212  0.000190075  3.95314e-05  2.27096e-05
      5721.09   0.00539726   0.00456442  0.000749818  0.000191684  3.99513e-05  2.29328e-05
      5722.41   0.00539785   0.00460451  0.000752705  0.000193771  4.04728e-05  2.32326e-05
      5723.73   0.00539972   0.00464053  0.000755929  0.000194985  4.08307e-05  2.34802e-05
      5725.04   0.00539637   0.00464455  0.000758311  0.000195504  4.10645e-05  2.36088e-05
      5726.36   0.00538747   0.00459262  0.000755335  0.000194342  4.07784e-05  2.34193e-05
      5727.68   0.00538433   0.00450837  0.000746977  0.000191741  3.99043e-05  2.28714e-05
      5729.00   0.00538096   0.00448039  0.000741050  0.000190208  3.92768e-05  2.24834e-05
      5730.32   0.00537709   0.00453077  0.000746220  0.000191415  3.98097e-05  2.28304e-05
      5731.64   0.00538240   0.00455780  0.000747952  0.000191496  3.99650e-05  2.29668e-05
      5732.96   0.00539516   0.00453442  0.000744566  0.000190016  3.93569e-05  2.25932e-05
      5734.28   0.00538606   0.00453639  0.000745173  0.000190607  3.93746e-05  2.25760e-05
      5735.60   0.00537647   0.00459639  0.000751773  0.000193565  4.04528e-05  2.32458e-05
      5736.92   0.00536353   0.00458846  0.000750017  0.000194038  4.06241e-05  2.33734e-05
      5738.24   0.00535885   0.00455883  0.000745274  0.000193077  4.02102e-05  2.31256e-05
      5739.56   0.00536317   0.00454270  0.000742864  0.000192056  3.98541e-05  2.28837e-05
      5740.88   0.00534655   0.00454548  0.000745212  0.000192278  4.00525e-05  2.30002e-05
      5742.21   0.00533777   0.00455337  0.000745599  0.000192070  4.01002e-05  2.30118e-05
      5743.53   0.00533245   0.00454594  0.000743151  0.000191201  3.98510e-05  2.28735e-05
      5744.85   0.00532502   0.00454530  0.000743379  0.000191311  3.98468e-05  2.28703e-05
      5746.18   0.00532222   0.00458512  0.000747860  0.000193012  4.04373e-05  2.32615e-05
      5747.50   0.00531443   0.00463882  0.000747760  0.000193045  4.07864e-05  2.34868e-05
      5748.82   0.00531010   0.00457475  0.000741623  0.000189902  3.98540e-05  2.29296e-05
      5750.15   0.00531294   0.00453130  0.000737816  0.000188759  3.93551e-05  2.26070e-05
      5751.47   0.00532923   0.00457322  0.000741333  0.000190762  3.99448e-05  2.29716e-05
      5752.79   0.00533348   0.00460910  0.000741674  0.000190313  4.01752e-05  2.31192e-05
      5754.12   0.00532797   0.00452480  0.000728886  0.000184885  3.86424e-05  2.22144e-05
      5755.44   0.00532306   0.00446884  0.000721552  0.000181809  3.75369e-05  2.15652e-05
      5756.77   0.00532730   0.00452041  0.000728562  0.000184891  3.83423e-05  2.20246e-05
      5758.10   0.00532083   0.00462725  0.000742215  0.000190670  4.01969e-05  2.31672e-05
      5759.42   0.00531011   0.00466891  0.000746976  0.000193164  4.09171e-05  2.35962e-05
      5760.75   0.00530510   0.00460545  0.000742298  0.000191687  4.03576e-05  2.32258e-05
      5762.07   0.00530765   0.00449870  0.000731805  0.000187571  3.89200e-05  2.23507e-05
      5763.40   0.00530935   0.00442806  0.000724750  0.000183836  3.77013e-05  2.16275e-05
      5764.73   0.00530402   0.00445907  0.000728926  0.000184209  3.78934e-05  2.17220e-05
      5766.06   0.00529979   0.00458055  0.000743906  0.000190138  3.97677e-05  2.28370e-05
      5767.38   0.00527928   0.00463436  0.000751192  0.000194420  4.10762e-05  2.36233e-05
      5768.71   0.00526115   0.00463416  0.000750641  0.000195136  4.13271e-05  2.37845e-05
      5770.04   0.00525537   0.00460944  0.000748142  0.000194124  4.11394e-05  2.37000e-05
      5771.37   0.00524881   0.00458016  0.000745239  0.000192277  4.07793e-05  2.35015e-05
      5772.70   0.00524039   0.00456685  0.000745109  0.000191137  4.04442e-05  2.33089e-05
      5774.03   0.00522959   0.00454280  0.000741824  0.000190208  4.00328e-05  2.30717e-05
      5775.36   0.00521552   0.00450681  0.000736163  0.000189565  3.97985e-05  2.28930e-05
      5776.69   0.00519676   0.00448313  0.000732600  0.000189140  3.98307e-05  2.28666e-05
      5778.02   0.00517679   0.00449636  0.000736842  0.000190564  4.02834e-05  2.31713e-05
      5779.35   0.00511132   0.00448733  0.000737847  0.000191282  4.04718e-05  2.32685e-05
      5780.68   0.00500073   0.00439108  0.000728526  0.000187981  3.95420e-05  2.27169e-05
      5782.01   0.00494013   0.00424362  0.000712295  0.000182311  3.76469e-05  2.15416e-05
      5783.34   0.00499157   0.00415837  0.000702768  0.000179224  3.62100e-05  2.06607e-05
      5784.67   0.00510273   0.00422552  0.000705931  0.000179843  3.63762e-05  2.07219e-05
      5786.01   0.00515791   0.00426547  0.000707014  0.000179845  3.64501e-05  2.07726e-05
      5787.34   0.00516944   0.00428740  0.000707768  0.000180659  3.66391e-05  2.08676e-05
      5788.67   0.00516772   0.00435603  0.000717665  0.000184395  3.79062e-05  2.17014e-05
      5790.00   0.00516686   0.00439400  0.000725495  0.000187471  3.91474e-05  2.24386e-05
      5791.34   0.00517327   0.00439769  0.000726666  0.000187692  3.93271e-05  2.25517e-05
      5792.67   0.00517588   0.00442783  0.000724609  0.000186139  3.89288e-05  2.23365e-05
      5794.00   0.00518028   0.00447098  0.000726890  0.000186558  3.91631e-05  2.25072e-05
      5795.34   0.00518422   0.00458323  0.000735079  0.000189158  4.01944e-05  2.31833e-05
      5796.67   0.00516483   0.00459454  0.000738379  0.000190984  4.08314e-05  2.36065e-05
      5798.01   0.00512520   0.00450160  0.000731926  0.000189554  4.02650e-05  2.32515e-05
      5799.34   0.00512124   0.00442876  0.000725765  0.000187733  3.94451e-05  2.27202e-05
      5800.68   0.00511770   0.00447403  0.000730533  0.000189212  3.98158e-05  2.29404e-05
      5802.02   0.00504761   0.00458886  0.000741717  0.000192831  4.14215e-05  2.39194e-05
      5803.35   0.00501347   0.00461264  0.000745260  0.000193681  4.19470e-05  2.42455e-05
      5804.69   0.00506976   0.00458096  0.000741253  0.000191873  4.12959e-05  2.38683e-05
      5806.02   0.00515023   0.00455255  0.000732625  0.000188714  4.01385e-05  2.31674e-05
      5807.36   0.00518663   0.00454631  0.000729750  0.000187150  3.96483e-05  2.28910e-05
      5808.70   0.00518456   0.00456403  0.000731667  0.000188278  3.99948e-05  2.30748e-05
      5810.04   0.00515506   0.00456589  0.000732522  0.000189595  4.03487e-05  2.32827e-05
      5811.38   0.00511142   0.00455784  0.000736006  0.000190976  4.07037e-05  2.34891e-05
      5812.71   0.00505439   0.00454345  0.000739873  0.000192108  4.10538e-05  2.36963e-05
      5814.05   0.00504462   0.00451933  0.000737944  0.000191753  4.09939e-05  2.36416e-05
      5815.39   0.00509728   0.00449796  0.000731646  0.000190176  4.04426e-05  2.33145e-05
      5816.73   0.00515060   0.00447180  0.000724842  0.000187523  3.95096e-05  2.27499e-05
      5818.07   0.00515936   0.00447909  0.000723627  0.000187259  3.92433e-05  2.25579e-05
      5819.41   0.00515938   0.00455207  0.000731102  0.000190547  4.02325e-05  2.31547e-05
      5820.75   0.00516842   0.00461364  0.000739898  0.000194123  4.15144e-05  2.39440e-05
      5822.09   0.00517003   0.00462905  0.000741268  0.000194621  4.16537e-05  2.40487e-05
      5823.43   0.00516203   0.00459747  0.000737855  0.000193539  4.12610e-05  2.37992e-05
      5824.77   0.00515875   0.00455499  0.000735073  0.000192570  4.09294e-05  2.35822e-05
      5826.11   0.00514872   0.00454638  0.000736451  0.000192923  4.10769e-05  2.36808e-05
      5827.45   0.00514573   0.00457167  0.000738477  0.000193329  4.12440e-05  2.37865e-05
      5828.80   0.00515186   0.00459374  0.000737993  0.000193277  4.12579e-05  2.38141e-05
      5830.14   0.00508411   0.00457738  0.000738675  0.000193667  4.13628e-05  2.38877e-05
      5831.48   0.00500351   0.00456194  0.000739910  0.000194356  4.15640e-05  2.40067e-05
      5832.82   0.00502437   0.00456933  0.000739564  0.000194365  4.14531e-05  2.39479e-05
      5834.17   0.00512691   0.00459435  0.000736969  0.000193322  4.11907e-05  2.37869e-05
      5835.51   0.00513720   0.00456188  0.000732032  0.000191482  4.08138e-05  2.35456e-05
      5836.85   0.00513542   0.00454019  0.000728524  0.000190450  4.05596e-05  2.33832e-05
      5838.20   0.00512471   0.00455397  0.000729530  0.000190988  4.07089e-05  2.34793e-05
      5839.54   0.00512129   0.00453999  0.000731599  0.000191601  4.06551e-05  2.34162e-05
      5840.89   0.00511826   0.00454004  0.000732692  0.000192818  4.08280e-05  2.35270e-05
      5842.23   0.00510374   0.00458633  0.000735811  0.000194384  4.14772e-05  2.39261e-05
      5843.58   0.00508867   0.00462874  0.000737718  0.000194810  4.19613e-05  2.42438e-05
      5844.92   0.00507504   0.00460205  0.000736065  0.000194183  4.17531e-05  2.41162e-05
      5846.27   0.00506405   0.00456062  0.000732209  0.000192311  4.11743e-05  2.37556e-05
      5847.62   0.00504892   0.00450449  0.000724549  0.000189897  4.03818e-05  2.32852e-05
      5848.96   0.00504085   0.00446378  0.000721442  0.000188803  3.98829e-05  2.29822e-05
      5850.31   0.00503002   0.00445410  0.000722923  0.000189489  3.99550e-05  2.30001e-05
      5851.66   0.00501474   0.00445173  0.000724923  0.000190506  4.02205e-05  2.31627e-05
      5853.00   0.00503040   0.00440814  0.000720322  0.000187914  3.96504e-05  2.28264e-05
      5854.35   0.00503652   0.00435794  0.000712559  0.000184605  3.88445e-05  2.23496e-05
      5855.70   0.00503304   0.00435437  0.000710248  0.000183631  3.86962e-05  2.22447e-05
      5857.05   0.00502681   0.00437585  0.000711161  0.000183059  3.87247e-05  2.22526e-05
      5858.40   0.00502219   0.00432586  0.000704918  0.000179930  3.77329e-05  2.16360e-05
      5859.75   0.00501069   0.00428852  0.000698946  0.000177756  3.68971e-05  2.11546e-05
      5861.10   0.00500776   0.00434902  0.000704185  0.000180812  3.78485e-05  2.17372e-05
      5862.45   0.00500638   0.00440859  0.000711655  0.000184215  3.90270e-05  2.24674e-05
      5863.80   0.00499696   0.00439910  0.000713665  0.000185758  3.93161e-05  2.26365e-05
      5865.15   0.00499858   0.00437383  0.000713988  0.000186676  3.92938e-05  2.25947e-05
      5866.50   0.00499456   0.00436779  0.000713314  0.000187669  3.94463e-05  2.26613e-05
      5867.85   0.00497245   0.00433054  0.000709299  0.000186556  3.90425e-05  2.23985e-05
      5869.20   0.00497530   0.00432453  0.000708457  0.000186645  3.90002e-05  2.23503e-05
      5870.55   0.00496314   0.00438901  0.000713890  0.000188835  3.98540e-05  2.29249e-05
      5871.90   0.00494776   0.00442979  0.000715757  0.000189998  4.03667e-05  2.32799e-05
      5873.26   0.00490891   0.00441362  0.000713404  0.000189745  4.02421e-05  2.32065e-05
      5874.61   0.00475992   0.00431873  0.000709008  0.000189177  3.98997e-05  2.29832e-05
      5875.96   0.00450726   0.00420383  0.000707252  0.000189496  3.99365e-05  2.30119e-05
      5877.31   0.00432762   0.00411804  0.000705390  0.000189394  4.00803e-05  2.30944e-05
      5878.67   0.00445956   0.00411977  0.000702143  0.000187943  3.96953e-05  2.28183e-05
      5880.02   0.00471243   0.00417145  0.000699397  0.000185972  3.89456e-05  2.23479e-05
      5881.37   0.00487667   0.00421043  0.000695461  0.000184445  3.83263e-05  2.19833e-05
      5882.73   0.00492117   0.00423495  0.000696255  0.000184477  3.82738e-05  2.19638e-05
      5884.08   0.00492403   0.00428044  0.000701091  0.000184881  3.86676e-05  2.22278e-05
      5885.44   0.00490644   0.00426013  0.000698778  0.000183771  3.85122e-05  2.20875e-05
      5886.79   0.00487984   0.00424938  0.000696842  0.000184336  3.85511e-05  2.20695e-05
      5888.15   0.00480492   0.00419318  0.000692369  0.000183324  3.78826e-05  2.16090e-05
      5889.51   0.00448815   0.00390858  0.000667980  0.000173791  3.46610e-05  1.95969e-05
      5890.86   0.00411816   0.00343267  0.000625551  0.000156962  2.92329e-05  1.60970e-05
      5892.22   0.00424052   0.00328849  0.000610768  0.000150988  2.65567e-05  1.45550e-05
      5893.58   0.00460240   0.00368758  0.000638899  0.000163209  2.99668e-05  1.66879e-05
      5894.93   0.00464221   0.00392494  0.000658172  0.000170543  3.27165e-05  1.84083e-05
      5896.29   0.00431475   0.00369241  0.000648603  0.000165351  3.19086e-05  1.78290e-05
      5897.65   0.00415035   0.00338845  0.000629424  0.000157011  2.93091e-05  1.61478e-05
      5899.01   0.00448901   0.00370021  0.000649032  0.000164388  3.20401e-05  1.78368e-05
      5900.36   0.00473001   0.00399890  0.000670667  0.000174777  3.54601e-05  2.00004e-05
      5901.72   0.00477009   0.00412888  0.000682970  0.000180407  3.74203e-05  2.12674e-05
      5903.08   0.00478098   0.00416827  0.000690160  0.000183306  3.83047e-05  2.19045e-05
      5904.44   0.00481710   0.00420986  0.000694860  0.000184098  3.86234e-05  2.21325e-05
      5905.80   0.00483022   0.00421062  0.000697353  0.000183848  3.85921e-05  2.21524e-05
      5907.16   0.00481940   0.00419571  0.000693447  0.000182959  3.83864e-05  2.20387e-05
      5908.52   0.00479968   0.00419720  0.000693109  0.000183678  3.84893e-05  2.21043e-05
      5909.88   0.00480217   0.00422186  0.000697112  0.000185219  3.88784e-05  2.23574e-05
      5911.24   0.00479727   0.00423735  0.000699528  0.000185757  3.91484e-05  2.25265e-05
      5912.60   0.00479697   0.00426047  0.000700352  0.000186326  3.93954e-05  2.26995e-05
      5913.97   0.00478904   0.00422741  0.000696977  0.000184746  3.90200e-05  2.24784e-05
      5915.33   0.00477540   0.00415003  0.000688046  0.000180342  3.78463e-05  2.17741e-05
      5916.69   0.00476918   0.00410083  0.000680762  0.000177787  3.69967e-05  2.12384e-05
      5918.05   0.00477332   0.00413871  0.000683558  0.000180095  3.75728e-05  2.15515e-05
      5919.42   0.00475884   0.00416568  0.000689501  0.000183057  3.84273e-05  2.20563e-05
      5920.78   0.00474100   0.00420664  0.000691255  0.000184845  3.90909e-05  2.24662e-05
      5922.14   0.00474814   0.00424783  0.000693059  0.000185328  3.92163e-05  2.25493e-05
      5923.51   0.00474731   0.00424258  0.000691444  0.000184601  3.89249e-05  2.23884e-05
      5924.87   0.00472638   0.00418020  0.000689834  0.000184255  3.87502e-05  2.22933e-05
      5926.24   0.00473796   0.00419990  0.000694638  0.000185260  3.92412e-05  2.25920e-05
      5927.60   0.00477805   0.00424411  0.000699239  0.000186052  3.96740e-05  2.28532e-05
      5928.96   0.00480231   0.00426370  0.000697039  0.000184365  3.93014e-05  2.26763e-05
      5930.33   0.00478311   0.00423990  0.000689356  0.000181364  3.83878e-05  2.21346e-05
      5931.69   0.00477177   0.00420402  0.000684403  0.000179483  3.78878e-05  2.18152e-05
      5933.06   0.00476734   0.00424265  0.000689530  0.000181920  3.86826e-05  2.22965e-05
      5934.43   0.00476111   0.00425201  0.000692218  0.000183332  3.90637e-05  2.25333e-05
      5935.80   0.00476386   0.00419634  0.000687011  0.000182413  3.85851e-05  2.22291e-05
      5937.16   0.00476418   0.00416004  0.000685006  0.000182865  3.85125e-05  2.21549e-05
      5938.53   0.00475682   0.00421419  0.000692518  0.000185384  3.94337e-05  2.27209e-05
      5939.90   0.00474723   0.00423508  0.000694673  0.000186118  3.97004e-05  2.28684e-05
      5941.26   0.00471271   0.00420343  0.000689933  0.000185477  3.94135e-05  2.26955e-05
      5942.63   0.00468052   0.00414397  0.000681649  0.000183091  3.86233e-05  2.22284e-05
      5944.00   0.00467703   0.00414156  0.000678413  0.000182075  3.83222e-05  2.20209e-05
      5945.37   0.00468381   0.00420917  0.000682168  0.000183504  3.88945e-05  2.23760e-05
      5946.74   0.00467250   0.00423993  0.000686913  0.000185231  3.95414e-05  2.27989e-05
      5948.11   0.00465733   0.00426491  0.000687628  0.000184192  3.94406e-05  2.27794e-05
      5949.48   0.00466463   0.00422664  0.000683391  0.000181086  3.85587e-05  2.22938e-05
      5950.85   0.00467817   0.00417212  0.000680776  0.000180265  3.80916e-05  2.20084e-05
      5952.22   0.00467952   0.00419693  0.000684211  0.000182011  3.86728e-05  2.23349e-05
      5953.59   0.00470371   0.00421228  0.000684636  0.000182018  3.87221e-05  2.23178e-05
      5954.96   0.00471385   0.00418469  0.000681507  0.000181034  3.83044e-05  2.20651e-05
      5956.33   0.00470153   0.00417420  0.000681696  0.000182742  3.86688e-05  2.22624e-05
      5957.70   0.00467558   0.00414486  0.000678720  0.000182226  3.86681e-05  2.22879e-05
      5959.08   0.00464914   0.00411138  0.000673698  0.000180542  3.81287e-05  2.19660e-05
      5960.45   0.00465766   0.00417260  0.000678157  0.000181905  3.85447e-05  2.22164e-05
      5961.82   0.00467724   0.00424560  0.000686729  0.000184450  3.94008e-05  2.27553e-05
      5963.19   0.00468118   0.00427371  0.000690625  0.000185732  3.98882e-05  2.30697e-05
      5964.57   0.00467528   0.00426307  0.000690515  0.000185457  3.98523e-05  2.30448e-05
      5965.94   0.00466371   0.00423588  0.000686601  0.000184342  3.94717e-05  2.27910e-05
      5967.31   0.00464997   0.00420024  0.000681517  0.000183400  3.90542e-05  2.25227e-05
      5968.69   0.00461902   0.00421361  0.000682480  0.000184000  3.93222e-05  2.26848e-05
      5970.06   0.00460416   0.00424995  0.000686913  0.000185178  3.97769e-05  2.29905e-05
      5971.44   0.00462281   0.00428258  0.000690502  0.000186053  4.00889e-05  2.31833e-05
      5972.81   0.00463520   0.00430556  0.000691922  0.000187135  4.03216e-05  2.33285e-05
      5974.19   0.00463924   0.00429056  0.000690414  0.000187015  4.02461e-05  2.32980e-05
      5975.56   0.00462520   0.00426439  0.000687019  0.000185585  3.98728e-05  2.30713e-05
      5976.94   0.00460609   0.00420838  0.000678785  0.000182042  3.89226e-05  2.25077e-05
      5978.32   0.00459836   0.00416289  0.000671306  0.000179458  3.82025e-05  2.20348e-05
      5979.69   0.00459157   0.00414014  0.000670041  0.000179610  3.81760e-05  2.19894e-05
      5981.07   0.00461326   0.00415998  0.000675660  0.000182143  3.89176e-05  2.24371e-05
      5982.45   0.00462160   0.00420423  0.000680724  0.000184081  3.95945e-05  2.28465e-05
      5983.83   0.00461317   0.00417309  0.000677589  0.000181974  3.90163e-05  2.25140e-05
      5985.20   0.00460708   0.00410679  0.000668304  0.000177943  3.76674e-05  2.17170e-05
      5986.58   0.00460612   0.00410420  0.000666440  0.000176760  3.72367e-05  2.14517e-05
      5987.96   0.00460463   0.00420040  0.000675300  0.000179154  3.82825e-05  2.21205e-05
      5989.34   0.00460170   0.00422453  0.000680078  0.000180797  3.88408e-05  2.24711e-05
      5990.72   0.00459396   0.00422328  0.000682028  0.000182041  3.92614e-05  2.27200e-05
      5992.10   0.00458315   0.00421105  0.000679852  0.000181597  3.92811e-05  2.27322e-05
      5993.48   0.00457849   0.00421311  0.000677264  0.000180825  3.92330e-05  2.27040e-05
      5994.86   0.00458083   0.00426012  0.000680833  0.000182660  3.97493e-05  2.30546e-05
      5996.24   0.00458775   0.00430889  0.000685160  0.000184167  4.02285e-05  2.33303e-05
      5997.62   0.00457668   0.00426394  0.000680154  0.000182157  3.95069e-05  2.28838e-05
      5999.00   0.00457348   0.00420791  0.000672966  0.000179389  3.85340e-05  2.22890e-05
      6000.38   0.00457664   0.00419167  0.000670883  0.000179593  3.84933e-05  2.22255e-05
      6001.76   0.00456591   0.00419592  0.000674893  0.000181623  3.91039e-05  2.25858e-05
      6003.15   0.00456664   0.00420073  0.000678246  0.000181224  3.91498e-05  2.26307e-05
      6004.53   0.00455193   0.00417442  0.000674146  0.000179739  3.87161e-05  2.23806e-05
      6005.91   0.00453321   0.00419926  0.000672491  0.000180646  3.89830e-05  2.25260e-05
      6007.29   0.00452755   0.00419077  0.000668940  0.000179871  3.88036e-05  2.24377e-05
      6008.68   0.00453797   0.00412760  0.000662192  0.000176510  3.77481e-05  2.18276e-05
      6010.06   0.00452935   0.00412477  0.000662100  0.000175483  3.73766e-05  2.15900e-05
      6011.44   0.00452554   0.00419584  0.000672959  0.000179504  3.87633e-05  2.24157e-05
      6012.83   0.00452318   0.00421336  0.000675393  0.000180973  3.92748e-05  2.27119e-05
      6014.21   0.00453286   0.00417432  0.000668762  0.000178611  3.84894e-05  2.22238e-05
      6015.60   0.00454320   0.00415966  0.000665292  0.000177719  3.80423e-05  2.19528e-05
      6016.98   0.00454120   0.00418947  0.000667380  0.000178748  3.83550e-05  2.21692e-05
      6018.37   0.00454399   0.00415617  0.000666287  0.000178381  3.82006e-05  2.20474e-05
      6019.76   0.00454467   0.00415570  0.000668079  0.000178586  3.83304e-05  2.21365e-05
      6021.14   0.00453966   0.00416328  0.000665079  0.000176828  3.79197e-05  2.19388e-05
      6022.53   0.00452798   0.00418121  0.000664004  0.000175639  3.75717e-05  2.17506e-05
      6023.92   0.00452934   0.00421154  0.000667374  0.000176456  3.78741e-05  2.19403e-05
      6025.30   0.00452797   0.00424190  0.000670977  0.000178079  3.84740e-05  2.22911e-05
      6026.69   0.00452179   0.00425381  0.000671023  0.000179555  3.90562e-05  2.26265e-05
      6028.08   0.00452394   0.00427351  0.000672183  0.000180373  3.93657e-05  2.28362e-05
      6029.47   0.00452419   0.00429701  0.000675329  0.000181230  3.96476e-05  2.30136e-05
      6030.85   0.00451542   0.00430941  0.000678112  0.000182831  4.00621e-05  2.32806e-05
      6032.24   0.00451365   0.00429538  0.000677235  0.000183565  4.02306e-05  2.33572e-05
      6033.63   0.00452135   0.00428658  0.000678754  0.000184375  4.03946e-05  2.34593e-05
      6035.02   0.00450931   0.00432200  0.000681607  0.000185148  4.07906e-05  2.37053e-05
      6036.41   0.00449093   0.00433726  0.000684898  0.000185624  4.15578e-05  2.41328e-05
      6037.80   0.00447395   0.00432926  0.000685217  0.000185586  4.14899e-05  2.40930e-05
      6039.19   0.00445908   0.00431256  0.000683690  0.000185022  4.09963e-05  2.37954e-05
      6040.58   0.00446390   0.00429535  0.000680392  0.000184107  4.04598e-05  2.34802e-05
      6041.98   0.00446514   0.00427150  0.000673212  0.000182426  4.00879e-05  2.32771e-05
      6043.37   0.00445242   0.00428161  0.000671953  0.000181644  4.03379e-05  2.34357e-05
      6044.76   0.00441073   0.00432171  0.000675765  0.000182619  4.09077e-05  2.37667e-05
      6046.15   0.00444734   0.00435639  0.000680191  0.000183833  4.10966e-05  2.39074e-05
      6047.54   0.00447000   0.00437470  0.000681703  0.000184092  4.10388e-05  2.38988e-05
      6048.94   0.00447470   0.00437857  0.000681890  0.000184479  4.10702e-05  2.39216e-05
      6050.33   0.00448280   0.00435946  0.000683416  0.000184678  4.11149e-05  2.39321e-05
      6051.72   0.00447555   0.00435506  0.000683763  0.000184830  4.12051e-05  2.39849e-05
      6053.11   0.00448325   0.00437130  0.000681081  0.000184156  4.09518e-05  2.38388e-05
      6054.51   0.00449044   0.00433541  0.000676299  0.000182282  4.03183e-05  2.34486e-05
      6055.90   0.00448549   0.00430452  0.000671372  0.000180340  3.97861e-05  2.31071e-05
      6057.30   0.00447255   0.00426583  0.000666405  0.000178993  3.93511e-05  2.28292e-05
      6058.69   0.00444642   0.00422906  0.000665899  0.000179642  3.94400e-05  2.28670e-05
      6060.09   0.00443803   0.00424191  0.000671166  0.000182044  4.00175e-05  2.32138e-05
      6061.48   0.00443725   0.00429453  0.000674616  0.000183149  4.04527e-05  2.34956e-05
      6062.88   0.00442778   0.00429245  0.000670797  0.000182333  4.02645e-05  2.33838e-05
